task_id,true_label,contrast,base_condition,compare_condition,js_bits,base_dist,compare_dist
gsm8k_0031,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0032,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0033,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0034,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0035,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0036,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0037,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0038,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0039,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0040,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0041,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0042,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0043,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0044,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0045,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0046,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0047,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0048,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0049,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0050,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0051,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0052,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0053,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0054,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0055,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0056,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0057,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0058,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0059,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0060,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0061,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0062,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0063,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0064,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0065,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0066,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0067,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0068,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0069,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0070,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0071,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0072,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0073,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0074,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0075,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0076,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0077,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0078,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0079,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0080,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0081,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0082,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0083,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0084,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0085,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0086,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0087,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0088,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0089,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0090,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0091,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0092,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0093,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0094,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0095,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0096,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0097,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0098,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0099,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0100,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0101,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0102,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0103,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0104,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0105,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0106,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0107,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0108,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0109,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0110,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0111,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0112,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0113,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0114,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0115,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0116,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0117,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0118,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0119,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0120,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0121,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0122,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0123,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0124,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0125,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0126,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0127,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0128,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0129,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0130,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0131,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0132,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0133,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0134,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0135,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0136,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0137,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0138,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0139,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0140,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0141,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0142,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0143,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0144,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0145,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0146,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0147,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0148,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0149,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0150,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0151,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0152,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0153,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0154,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0155,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0156,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0157,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0158,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0159,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0160,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0161,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0162,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0163,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0164,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0165,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0166,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0167,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0168,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0169,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0170,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0171,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0172,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0173,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0174,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0175,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0176,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0177,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0178,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0179,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0180,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0181,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0182,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0183,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0184,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0185,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0186,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0187,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0188,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0189,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0190,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0191,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0192,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0193,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
gsm8k_0194,calculator,oracle_tag_upper_bound,oracle_tag_correct,oracle_tag_flipped,1.0,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]"
